id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,displayName,image_path
27668,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women White Handbag,data\subset\images\27668.jpg
20613,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Ishqx Barat Purple Handbag,data\subset\images\20613.jpg
36038,Unisex,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,OTLS Unisex Blue Bag,data\subset\images\36038.jpg
25207,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Lino Perros Women Classic Grey Handbag,data\subset\images\25207.jpg
33415,Women,Accessories,Bags,Handbags,Purple,Fall,2012.0,Casual,Baggit Women Quick Jhuti Purple Handbag,data\subset\images\33415.jpg
48187,Women,Accessories,Bags,Handbags,Multi,Winter,2016.0,Casual,Fossil Women Multi Coloured Handbag,data\subset\images\48187.jpg
57230,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Murcia Women Purple Handbag,data\subset\images\57230.jpg
47418,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Baggit Women Beige Handbag,data\subset\images\47418.jpg
47377,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Baggit Women Maroon Bag,data\subset\images\47377.jpg
10198,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Murcia Women Hddcs Beige Handbags,data\subset\images\10198.jpg
46987,Women,Accessories,Bags,Handbags,Charcoal,Summer,2012.0,Casual,Bulchee Women Charcoal Handbag,data\subset\images\46987.jpg
25272,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Leatherette Red Handbag,data\subset\images\25272.jpg
27742,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Sling bag,data\subset\images\27742.jpg
34871,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Envirosax Women Multi Coloured  Bag,data\subset\images\34871.jpg
5851,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,ADIDAS Women Style Black Handbag,data\subset\images\5851.jpg
25242,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Leatherite Olive Handbag,data\subset\images\25242.jpg
54033,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag,data\subset\images\54033.jpg
34762,Women,Accessories,Bags,Handbags,Orange,Summer,2015.0,Casual,Be For Bag Women Orange Bag,data\subset\images\34762.jpg
3385,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Brown Self Design Shoulder Bag,data\subset\images\3385.jpg
20385,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Flare Baby Purple Handbag,data\subset\images\20385.jpg
9485,Unisex,Accessories,Bags,Handbags,Black,Winter,2013.0,Casual,Puma Unisex Black Foundation Shoulder Bag,data\subset\images\9485.jpg
47814,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red Handbag,data\subset\images\47814.jpg
57231,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,data\subset\images\57231.jpg
33430,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Pinto Checksy Blue Sling Bag,data\subset\images\33430.jpg
15439,Women,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Hidekraft Women Leather Black Handbags,data\subset\images\15439.jpg
20967,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fastrack Women Polyester Black Sling Bag,data\subset\images\20967.jpg
52623,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Mod'acc Women Black & Grey Handbag,data\subset\images\52623.jpg
27683,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women White Handbag,data\subset\images\27683.jpg
47294,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Bag,data\subset\images\47294.jpg
58271,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Handbag,data\subset\images\58271.jpg
15651,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Belkin Unisex Apple Move Toploader 15,data\subset\images\15651.jpg
18033,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Solid Brown Handbag,data\subset\images\18033.jpg
5505,Unisex,Accessories,Bags,Handbags,Grey,Summer,2011.0,Casual,Nike Grey Printed Handheld Bag,data\subset\images\5505.jpg
47378,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012.0,Casual,Baggit Women Navy Blue Handbag,data\subset\images\47378.jpg
24625,Women,Accessories,Bags,Handbags,Mustard,Winter,2015.0,Casual,Murcia Women Mustard Handbag,data\subset\images\24625.jpg
47298,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Bag,data\subset\images\47298.jpg
10223,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Zoe Green Handbags,data\subset\images\10223.jpg
14896,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,data\subset\images\14896.jpg
37079,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Lino Perros Women Purple Handbag,data\subset\images\37079.jpg
53651,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Kiara Women Blue Handbag,data\subset\images\53651.jpg
58173,Women,Accessories,Bags,Handbags,Brown,Fall,2012.0,Casual,Rocky S Women Brown Handbag,data\subset\images\58173.jpg
47410,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Grey Bag,data\subset\images\47410.jpg
37856,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Hidekraft Women Black Handbag,data\subset\images\37856.jpg
8234,Women,Accessories,Bags,Handbags,Pink,Winter,2016.0,Casual,Fastrack Women Cross Body Hobo Hand Bag,data\subset\images\8234.jpg
43333,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,data\subset\images\43333.jpg
54491,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Lino Perros Women Green Handbag,data\subset\images\54491.jpg
51918,Women,Accessories,Bags,Handbags,Green,Summer,2016.0,Casual,Nyk Women Green Horado Handbag,data\subset\images\51918.jpg
49067,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Olive Handbag,data\subset\images\49067.jpg
16760,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Leatherette  Black Handbags,data\subset\images\16760.jpg
47142,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women White and Pink Combo pack Tote Bags,data\subset\images\47142.jpg
47434,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Handbag,data\subset\images\47434.jpg
47724,Women,Accessories,Bags,Handbags,Bronze,Summer,2012.0,Casual,Murcia Women Bronze Handbag,data\subset\images\47724.jpg
36676,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Paridhan Women Red Handbag,data\subset\images\36676.jpg
26426,Women,Accessories,Bags,Handbags,Bronze,Summer,2012.0,Casual,Spice Art Women Leatherette Bronze Handbag,data\subset\images\26426.jpg
33734,Women,Accessories,Bags,Handbags,Navy Blue,Winter,2012.0,Casual,Pieces Women Navy Blue Zaki Handbag,data\subset\images\33734.jpg
26220,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Hidekraft Women Leather Pink Handbag,data\subset\images\26220.jpg
25258,Women,Accessories,Bags,Handbags,Off White,Summer,2012.0,Casual,Lino Perros Women Leatherette Off White Handbag,data\subset\images\25258.jpg
46980,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Bulchee Women Black Handbag,data\subset\images\46980.jpg
35916,Women,Accessories,Bags,Handbags,Purple,Fall,2012.0,Casual,Peperone Women Purple Handbag,data\subset\images\35916.jpg
36536,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Sling Bag,data\subset\images\36536.jpg
49551,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Rocia Women Beige Handbag,data\subset\images\49551.jpg
20387,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Bunny Taj Purple Handbag,data\subset\images\20387.jpg
20512,Women,Accessories,Bags,Handbags,Teal,Winter,2015.0,Casual,Baggit Women Teal Turnoff Taj Handbag,data\subset\images\20512.jpg
43291,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Murcia Women Grey Kate Handbag,data\subset\images\43291.jpg
52659,Women,Accessories,Bags,Handbags,Cream,Summer,2012.0,Casual,Mod'acc Women Blue & Cream Handbag,data\subset\images\52659.jpg
47398,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag,data\subset\images\47398.jpg
10229,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Hths Black Handbags,data\subset\images\10229.jpg
48329,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Pitaraa Women Purple Sling Bag,data\subset\images\48329.jpg
54812,Women,Accessories,Bags,Handbags,Grey,Summer,2010.0,Casual,Ivory Tag Grey Fur Handbag,data\subset\images\54812.jpg
10216,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Hths Green Handbags,data\subset\images\10216.jpg
8519,Women,Accessories,Bags,Handbags,Pink,Summer,2011.0,Casual,Nike Women Nike Pink-Blue tote Pink Bags,data\subset\images\8519.jpg
54834,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Ivory Tag Dazzling Rossete Brown Sling Bag,data\subset\images\54834.jpg
47295,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Sling Bag,data\subset\images\47295.jpg
21543,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Small Pocket Black Handbag,data\subset\images\21543.jpg
17131,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black Handbag,data\subset\images\17131.jpg
47399,Women,Accessories,Bags,Handbags,Green,Fall,2012.0,Casual,Baggit Women Green Bag,data\subset\images\47399.jpg
26430,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Spice Art Women Leatherette Brown Handbag,data\subset\images\26430.jpg
30183,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Nike Women Athletes Rowena Blue Handbag,data\subset\images\30183.jpg
21976,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Casual Red Handbag,data\subset\images\21976.jpg
27672,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,data\subset\images\27672.jpg
29743,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Light Green Handbag,data\subset\images\29743.jpg
47289,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Baggit Women Red Bag,data\subset\images\47289.jpg
53943,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag,data\subset\images\53943.jpg
25162,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,data\subset\images\25162.jpg
54040,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Kiara Women Black Handbag,data\subset\images\54040.jpg
49567,Women,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Spice Art Women Black Handbag,data\subset\images\49567.jpg
36674,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Paridhan Women Orange Handbag,data\subset\images\36674.jpg
42859,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,French Connection Women Brown Alexandra Handbag,data\subset\images\42859.jpg
5854,Women,Accessories,Bags,Handbags,Pink,Summer,2011.0,Casual,ADIDAS Women Pink Handbag,data\subset\images\5854.jpg
51934,Women,Accessories,Bags,Handbags,Yellow,Summer,2016.0,Casual,Nyk Women Yellow Arsenal Handbag,data\subset\images\51934.jpg
57241,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Murcia Women Blue Handbag,data\subset\images\57241.jpg
22003,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Casual Blue Handbag,data\subset\images\22003.jpg
21945,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Leather Handbag,data\subset\images\21945.jpg
35176,Unisex,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Wildcraft Unisex Graffiti Black & Yellow Sling Bag,data\subset\images\35176.jpg
50431,Unisex,Accessories,Bags,Handbags,Khaki,Summer,2012.0,Casual,Lino Perros Unisex Khaki Bag,data\subset\images\50431.jpg
2672,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Ethnic,Murcia Women Ethnic Hand Bag,data\subset\images\2672.jpg
48175,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fossil Women Black Handbag,data\subset\images\48175.jpg
53997,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,data\subset\images\53997.jpg
42858,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,French Connection Women Brown Sling Bag,data\subset\images\42858.jpg
21521,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Kiara Women Rose Pink Handbag,data\subset\images\21521.jpg
37409,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,data\subset\images\37409.jpg
3387,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women With Stitch Black Bag,data\subset\images\3387.jpg
42834,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,French Connection Women Grey & Brown Handbag,data\subset\images\42834.jpg
35909,Women,Accessories,Bags,Handbags,Yellow,Summer,2012.0,Casual,Peperone Women Yellow Sling Bag,data\subset\images\35909.jpg
21975,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag,data\subset\images\21975.jpg
21526,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Kiara Women Glossy Red Handbag,data\subset\images\21526.jpg
5874,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,Puma Womens Thrill Black handbag,data\subset\images\5874.jpg
53684,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Kiara Women Purple Handbag,data\subset\images\53684.jpg
25208,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Lino Perros Women Leatherette Grey Handbag,data\subset\images\25208.jpg
42837,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,French Connection Women Black Kite Handbag,data\subset\images\42837.jpg
22011,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Casual Blue Handbag,data\subset\images\22011.jpg
20398,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Golmaal Taj Brown Handbag,data\subset\images\20398.jpg
3404,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Red Hobo Handbag,data\subset\images\3404.jpg
36036,Unisex,Accessories,Bags,Handbags,Mustard,Summer,2012.0,Casual,OTLS Unisex Mustard Brown Bag,data\subset\images\36036.jpg
8520,Women,Accessories,Bags,Handbags,Grey,Summer,2011.0,Casual,Nike Women Nike Grey handbag Grey Bags,data\subset\images\8520.jpg
34731,Women,Accessories,Bags,Handbags,Mustard,Summer,2012.0,Casual,Baggit Women Mustard Selection Hunt Sling Bag,data\subset\images\34731.jpg
42854,Women,Accessories,Bags,Handbags,Brown,Summer,2010.0,Casual,French Connection Brown Colourblocked Tote Bag,data\subset\images\42854.jpg
47689,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Sling Bag,data\subset\images\47689.jpg
52766,Women,Accessories,Bags,Handbags,Black,Fall,2012.0,Casual,Fiorelli Women Black Leather Handbag,data\subset\images\52766.jpg
20963,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fastrack Women Polyester Black Sling Bag,data\subset\images\20963.jpg
16765,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Antique Black Potli,data\subset\images\16765.jpg
49063,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,data\subset\images\49063.jpg
25296,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Sporty Olive Handbag,data\subset\images\25296.jpg
47886,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Dark Brown Handbag,data\subset\images\47886.jpg
25218,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Lino Perros Women Pink & Black Striped Handbag,data\subset\images\25218.jpg
27748,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Sling Bag,data\subset\images\27748.jpg
53921,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Camel Brown Handbag,data\subset\images\53921.jpg
28448,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag,data\subset\images\28448.jpg
47341,Women,Free Items,Free Gifts,Handbags,Black,Summer,2010.0,Casual,Baggit Black Sling Bag,data\subset\images\47341.jpg
3384,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Stitch Black Bag,data\subset\images\3384.jpg
54512,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Lino Perros Women Beige Handbag,data\subset\images\54512.jpg
9003,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Tote Black Handbags,data\subset\images\9003.jpg
10230,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Claudia Brown Handbags,data\subset\images\10230.jpg
43277,Women,Accessories,Bags,Handbags,Lavender,Winter,2012.0,Casual,Murcia Women Lavender Handbag,data\subset\images\43277.jpg
2663,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Non Leather Brown Bag,data\subset\images\2663.jpg
54409,Women,Accessories,Bags,Handbags,Purple,Fall,2012.0,Casual,Baggit Women Purple Sling Bag,data\subset\images\54409.jpg
49518,Women,Accessories,Bags,Handbags,Gold,Summer,2012.0,Casual,Rocia Women Golden Handbag,data\subset\images\49518.jpg
47794,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,data\subset\images\47794.jpg
33432,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Green Handbag,data\subset\images\33432.jpg
2365,Women,Accessories,Bags,Handbags,Pink,Spring,2011.0,Sports,ADIDAS Pink Women Bag,data\subset\images\2365.jpg
27678,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,data\subset\images\27678.jpg
25288,Women,Accessories,Bags,Handbags,Turquoise Blue,Summer,2012.0,Casual,Lino Perros Women Leatherette Turquoise Blue Sling Bag,data\subset\images\25288.jpg
42839,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,French Connection Women Brown Handbag,data\subset\images\42839.jpg
38755,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Nike Women Black Handbag,data\subset\images\38755.jpg
54007,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,data\subset\images\54007.jpg
14788,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,data\subset\images\14788.jpg
52754,Women,Accessories,Bags,Handbags,Black,Fall,2012.0,Casual,Fiorelli Women Black and Taupe Leather Handbag,data\subset\images\52754.jpg
